"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.00291674328734893,13,0.0124423099726151
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.00444463334478018,10,0.0185722934744816
"57","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)",0.00446396371345106,5,0.0185722934744816
"106","hsa03050","Proteasome - Homo sapiens (human)",0.00499897131329464,38,0.020544552836345
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.00517092618901422,110,0.0209952063337083
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.00527166291999384,4,0.02114940957188
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.00585391482581557,32,0.0232090505447041
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.00704830465865294,56,0.0276195194182098
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.00861893255879439,80,0.0333859801415369
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.00932175204251606,79,0.0356980731628172
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.010158968976796,66,0.0384671072492163
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.0105290932424344,87,0.0393113518599871
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.0106152315111538,109,0.0393113518599871
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.0110115441568962,78,0.0403357650095003
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.0135679856823643,216,0.0491657115586749
"27","hsa00062","Fatty acid elongation - Homo sapiens (human)",0.0178108295770158,20,0.0637066792349939
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.0179588561641674,90,0.0637066792349939
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.0188770959792233,63,0.0662664723437316
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0200294590893595,47,0.0695868836403522
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.0262728413833589,48,0.0903464035325709
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.0267984881363188,24,0.0912231363832267
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.0306483717900569,122,0.103285012932492
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0326585456325912,76,0.10896960275429
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0366744957244781,87,0.121169657442638
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.0378455330188691,75,0.123824705119989
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.0402648311454039,280,0.129547781955631
"49","hsa00330","Arginine and proline metabolism - Homo sapiens (human)",0.0403635522413687,40,0.129547781955631
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.0436900904756499,4,0.138901514059378
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",0.0475716827846529,183,0.149828571013346
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.0481360204009788,66,0.15006414847892
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.0485370687958524,6,0.15006414847892
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.0537581946062893,65,0.164695559839268
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.0588591733957239,67,0.178698571480711
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.060312265277527,99,0.18147529820113
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",0.0648166306333913,52,0.193302694897813
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",0.0772269122751413,136,0.228293591550198
"38","hsa00592","alpha-Linolenic acid metabolism - Homo sapiens (human)",0.0797569363202291,18,0.233722500347106
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0873559123114934,3,0.252418536776341
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.0880613185625178,3,0.252418536776341
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0883839386931996,4,0.252418536776341
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.0912940095617704,12,0.258538497666526
"96","hsa03010","Ribosome - Homo sapiens (human)",0.105369976894795,4,0.295914018446216
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.106607098243633,178,0.2969139843645
"39","hsa01040","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)",0.110726743449814,21,0.305859938873668
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.112000229969867,125,0.306862418697929
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.114667492154434,11,0.311636652064872
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.11788809570181,1,0.317826306012081
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.121924847241185,41,0.326100583494281
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.136417744159747,43,0.361751966704009
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.137401340469178,91,0.361751966704009
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.156930601564013,126,0.409965990132345
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.159630288577331,52,0.413810825004311
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.161594924046254,40,0.415706025981586
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.172636885214641,84,0.440747199373743
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.175463109438329,108,0.444594495343737
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.180991896199046,17,0.453101964228552
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.181509688934286,5,0.453101964228552
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.18353041029466,24,0.453321694891642
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.184908787359131,121,0.453321694891642
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.185633216305776,13,0.453321694891642
"230","hsa04977","Vitamin digestion and absorption - Homo sapiens (human)",0.204321140098366,4,0.495368519519059
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.217641465049564,1,0.523894098012166
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.226011786993915,36,0.540184200120209
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.228023005918393,68,0.541153190102101
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.23488441984343,5,0.553538807603048
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.245362040809405,61,0.574215331616455
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.256530786950123,175,0.59530412635606
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.257906238718055,60,0.59530412635606
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.262364054825572,99,0.598290779048794
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.262750846585227,194,0.598290779048794
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.264766543178986,5,0.598834396317573
"101","hsa03060","Protein export - Homo sapiens (human)",0.307415508697748,1,0.690660176207607
"86","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)",0.310482351929594,5,0.692930811922338
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.315806806901582,6,0.700176933722586
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.321233308629653,114,0.703844831812908
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.321638291095513,4,0.703844831812908
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.325697269730579,100,0.70693411416367
"214","hsa04916","Melanogenesis - Homo sapiens (human)",0.327245465310186,90,0.70693411416367
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.353613361756887,27,0.754432785886817
"115","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)",0.353710326914294,11,0.754432785886817
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.358240377008996,34,0.759289352528501
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.361886637636859,68,0.761514416759376
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.363809558155073,122,0.761514416759376
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.366748669367028,74,0.762927787510423
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.401563423017964,8,0.830226218141436
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.408291147043875,54,0.838988515571864
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.420799577802339,23,0.85728128687774
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.422280989975386,100,0.85728128687774
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.451824451546986,66,0.91176551000799
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.464309173226018,80,0.931382091530761
"156","hsa04146","Peroxisome - Homo sapiens (human)",0.479998327553058,36,0.957034140330726
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.482776866042206,67,0.957034140330726
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.48860612712398,23,0.962925525384686
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.496818830630772,149,0.973418290247501
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.499713861025594,22,0.973431047200145
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.516297073685853,87,0.999954677196164
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.52940436713526,101,1
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.537525378264754,65,1
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.554089662985717,19,1
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.592190883386715,25,1
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.600111134888923,123,1
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.609594297159417,29,1
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.626300665091741,40,1
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.639710524651596,30,1
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.648643173776811,95,1
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.677967700017688,60,1
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.688811211068615,20,1
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.707816814809661,97,1
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.712234134443009,14,1
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.716773271490833,116,1
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",0.740932672923001,20,1
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.748517036204192,28,1
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.75192393616817,88,1
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.761659986554736,41,1
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.773291291804907,195,1
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.774374320428215,99,1
"37","hsa00591","Linoleic acid metabolism - Homo sapiens (human)",0.780021839312502,22,1
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.780347921345242,10,1
"273","hsa05214","Glioma - Homo sapiens (human)",0.783974158134581,71,1
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.790494880460565,43,1
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.809131386947906,128,1
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.828096262691933,97,1
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.831635810017652,38,1
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.84355821567442,86,1
"30","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)",0.846555490888505,15,1
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.847437097127035,42,1
"204","hsa04913","Ovarian steroidogenesis - Homo sapiens (human)",0.849937108705268,39,1
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.853247772545766,55,1
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.856201342369395,1,1
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.859415157303377,17,1
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.868410965253858,12,1
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.882533444173492,5,1
"65","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)",0.884402506220539,23,1
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.885885749595817,165,1
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.890335006501022,33,1
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.892067904647008,103,1
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.896635868146721,79,1
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.904878657872937,19,1
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.906289461806969,124,1
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.908711332699492,75,1
"62","hsa00513","Various types of N-glycan biosynthesis - Homo sapiens (human)",0.915688995338586,27,1
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.918512308308553,3,1
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.919732270719082,53,1
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.922252370044458,38,1
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.928278899532252,128,1
"304","hsa05133","Pertussis - Homo sapiens (human)",0.93056490868652,64,1
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.93367707558759,2,1
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.93476003767375,105,1
"108","hsa03030","DNA replication - Homo sapiens (human)",0.935929079311256,7,1
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.9396791296034,152,1
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.941020648129414,18,1
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.94187254687361,111,1
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.942345746303225,136,1
"55","hsa00410","beta-Alanine metabolism - Homo sapiens (human)",0.946883147992545,28,1
"50","hsa00340","Histidine metabolism - Homo sapiens (human)",0.951705694320395,17,1
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.952404674441316,8,1
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.953257944657606,5,1
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.956902845360326,14,1
"61","hsa00510","N-Glycan biosynthesis - Homo sapiens (human)",0.960501700621116,40,1
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.961266597593879,75,1
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.96157892465767,4,1
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.963621321145576,165,1
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.965131060003085,32,1
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.965707192871736,95,1
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.967249305957383,3,1
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.967249305957383,3,1
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.967837415436868,191,1
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.96815170796156,7,1
"53","hsa00380","Tryptophan metabolism - Homo sapiens (human)",0.971334779416855,33,1
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.974836043947417,283,1
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.975141057289716,102,1
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.976379018830682,89,1
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.977215130725448,39,1
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.978052479100563,7,1
"35","hsa00600","Sphingolipid metabolism - Homo sapiens (human)",0.980710937796615,38,1
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.981605174921567,50,1
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.983390043663768,17,1
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.985064438032449,67,1
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.988391004323413,31,1
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.988665178445995,25,1
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.989043757248743,47,1
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.989227312478614,59,1
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.9913032309541,5,1
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.992586318381107,74,1
"88","hsa00232","Caffeine metabolism - Homo sapiens (human)",0.992671539887609,6,1
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.993013908548633,69,1
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.993025775592255,65,1
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.993448461035864,136,1
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.994672892206893,13,1
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.995442987627996,153,1
"51","hsa00350","Tyrosine metabolism - Homo sapiens (human)",0.99610533836012,31,1
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.996220932930929,80,1
"155","hsa04142","Lysosome - Homo sapiens (human)",0.996293890048058,62,1
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.996295270266012,16,1
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",0.996392299613316,31,1
"69","hsa00531","Glycosaminoglycan degradation - Homo sapiens (human)",0.996459530778579,19,1
"310","hsa05144","Malaria - Homo sapiens (human)",0.996982741029858,37,1
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.997233284607936,119,1
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.997586314860344,191,1
"15","hsa00053","Ascorbate and aldarate metabolism - Homo sapiens (human)",0.997752856397749,22,1
"315","hsa05310","Asthma - Homo sapiens (human)",0.997967436837266,12,1
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.998210351393688,29,1
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.998342801734852,141,1
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.998681273154793,83,1
