"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.320172567679064,88,0.700637372128861
"101","hsa03060","Protein export - Homo sapiens (human)",0.324818551998602,1,0.701691359125186
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.324818551998602,1,0.701691359125186
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.360037794615212,175,0.772819979524371
"214","hsa04916","Melanogenesis - Homo sapiens (human)",0.382805168116296,90,0.816489504146782
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.409035689066491,5,0.866949856700676
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.431826846969308,80,0.909535296429105
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.43782885140049,100,0.916449210695435
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.447774023971574,40,0.931480531348275
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.458397597724475,4,0.943917088150155
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.459354309960313,87,0.943917088150155
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.501866266232489,40,1
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.502455448739686,23,1
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.505976690821375,41,1
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.509151282592794,122,1
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.511101925312969,14,1
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.528873921985859,10,1
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.529278067255868,101,1
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.530624579288175,61,1
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.534287775493587,43,1
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.534975661304202,60,1
"115","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)",0.545469043782908,11,1
"273","hsa05214","Glioma - Homo sapiens (human)",0.549112518816286,71,1
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.58753452874324,95,1
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.617618665354157,116,1
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.638712225626917,55,1
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.658255704214321,128,1
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.659625918409063,22,1
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.662861154926423,19,1
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.682164550560694,20,1
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.697524769050961,123,1
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.703538312151826,29,1
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.716380327119546,75,1
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",0.716548958173688,20,1
"35","hsa00600","Sphingolipid metabolism - Homo sapiens (human)",0.719763231233876,38,1
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.722767148661348,65,1
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.725023758153568,99,1
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.728088761287409,100,1
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.733550874687734,152,1
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.73588391325799,30,1
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.741050752698428,86,1
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.764429524216706,23,1
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.767559881997301,74,1
"156","hsa04146","Peroxisome - Homo sapiens (human)",0.771378466316038,36,1
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.775324472312892,67,1
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.775812069988041,79,1
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.775905961892665,25,1
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.786122050682092,195,1
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.796384019773153,28,1
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.797541110164041,18,1
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.809493505112186,41,1
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.809919346750342,12,1
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.82256913386358,124,1
"37","hsa00591","Linoleic acid metabolism - Homo sapiens (human)",0.824930926221972,22,1
"204","hsa04913","Ovarian steroidogenesis - Homo sapiens (human)",0.865126342740439,39,1
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.867658344327587,97,1
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.887961543509235,165,1
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.891779923912743,3,1
"30","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)",0.896583809356681,15,1
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.908183620898818,102,1
"65","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)",0.914945839718246,23,1
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.915265526295276,75,1
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.918001623477368,1,1
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.919498965153674,97,1
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.920278350080028,33,1
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.926664937662169,111,1
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.930660745835892,38,1
"304","hsa05133","Pertussis - Homo sapiens (human)",0.939124980018544,64,1
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.942792998305846,165,1
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.943999531180986,103,1
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.945460521024375,17,1
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.946502731205472,105,1
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.948104705117499,8,1
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.948222256392907,4,1
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.954380331991906,128,1
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.960209832423864,89,1
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.96136247428311,5,1
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.962720506205547,136,1
"278","hsa05218","Melanoma - Homo sapiens (human)",0.965091921029297,69,1
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.968824366946508,17,1
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.969289083235875,7,1
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.969546585186351,39,1
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.971166218940101,42,1
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.971479506435681,14,1
"62","hsa00513","Various types of N-glycan biosynthesis - Homo sapiens (human)",0.972265279820571,27,1
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.974484045687299,19,1
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.974673688217664,53,1
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.97533810316047,3,1
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.97533810316047,3,1
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.975475693904384,2,1
"61","hsa00510","N-Glycan biosynthesis - Homo sapiens (human)",0.97576118309284,40,1
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.976237560985553,7,1
"50","hsa00340","Histidine metabolism - Homo sapiens (human)",0.978487663832625,17,1
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.979954519657106,69,1
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.982922540165186,5,1
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.983596474961651,67,1
"55","hsa00410","beta-Alanine metabolism - Homo sapiens (human)",0.983860906076211,28,1
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.984416246217351,25,1
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.986406352682927,95,1
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.986484257197061,74,1
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.986656412133633,80,1
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.988070610732203,13,1
"88","hsa00232","Caffeine metabolism - Homo sapiens (human)",0.988524978751148,6,1
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.988696514823535,47,1
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.990342590586928,191,1
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.990653155442161,133,1
"60","hsa00480","Glutathione metabolism - Homo sapiens (human)",0.990821962348513,46,1
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.991424924409934,123,1
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.991822909786648,32,1
"108","hsa03030","DNA replication - Homo sapiens (human)",0.99186969466304,7,1
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.992313125321636,5,1
"51","hsa00350","Tyrosine metabolism - Homo sapiens (human)",0.99306417601541,31,1
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.993235188279531,29,1
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.993599827903779,191,1
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.993728937969738,50,1
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.994420750003338,65,1
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.994884693793348,153,1
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.996624627395092,134,1
"155","hsa04142","Lysosome - Homo sapiens (human)",0.996642557813293,62,1
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.99673822680637,119,1
"315","hsa05310","Asthma - Homo sapiens (human)",0.997067261652298,12,1
"53","hsa00380","Tryptophan metabolism - Homo sapiens (human)",0.997240363542915,33,1
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.997539877865889,83,1
"68","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)",0.99780363250998,8,1
"69","hsa00531","Glycosaminoglycan degradation - Homo sapiens (human)",0.998113718106298,19,1
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.998209450807074,136,1
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.99824511576914,59,1
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.998687651763116,170,1
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.998723126443505,283,1
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.998777348756096,38,1
