"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",8.22587306107288e-08,41,1.20526922677459e-06
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",1.54096802841085e-07,188,2.16377593989357e-06
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",3.88633526122255e-07,93,5.238779932128e-06
"171","hsa04540","Gap junction - Homo sapiens (human)",6.90753645330483e-07,86,8.95322994139896e-06
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",8.2678944672949e-07,29,1.03195571684384e-05
"251","hsa04360","Axon guidance - Homo sapiens (human)",1.30761969571023e-06,168,1.5738137051941e-05
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",7.29055734277183e-06,209,8.47213042935899e-05
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",1.07345860768316e-05,138,0.000120585183596408
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",1.19727163028043e-05,67,0.00013015501271113
"170","hsa04530","Tight junction - Homo sapiens (human)",1.50481524557204e-05,163,0.000155626801268608
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",1.52394197087955e-05,36,0.000155626801268608
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",1.60765418353547e-05,66,0.00015934689995631
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",1.82887799698618e-05,120,0.000176094824281241
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",2.23438673926806e-05,63,0.000209163425314815
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",3.17436016946867e-05,85,0.00028912415597593
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",4.03911632023385e-05,227,0.000358205842083896
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.000140793099510607,70,0.00121659678295063
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.000149886348466028,75,0.00125019557839733
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.000152100945739735,151,0.00125019557839733
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.000167930707724226,40,0.00134744401197772
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.000202823102959077,53,0.00158956710923742
"301","hsa05132","Salmonella infection - Homo sapiens (human)",0.00022618118557939,201,0.00173234226227851
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.00025366017034163,123,0.00189963283122509
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.000291496705319998,113,0.0021355302107139
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.000360972126878347,70,0.00258824695229793
"273","hsa05214","Glioma - Homo sapiens (human)",0.000412923732779409,75,0.00288241332449978
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.000419104608013321,117,0.00288241332449978
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.000463152134392858,56,0.00312164538580787
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.000833201220266907,78,0.00550566296529309
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.00091368515380111,59,0.00586789503126726
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.000922844025688916,31,0.00586789503126726
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.00124873907015418,36,0.00779305678966592
"278","hsa05218","Melanoma - Homo sapiens (human)",0.00127959822981943,72,0.00784044733543902
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.0016261474775387,80,0.00978592321304542
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.00165589574262742,88,0.00979012044325334
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.00169357701690935,97,0.00984026646031813
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.00191689418218175,137,0.010949039650767
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.00209430520585737,137,0.0117630142395656
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00213450600986281,186,0.0117895278211688
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.00216899324899841,73,0.0117895278211688
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.00226525368004943,64,0.0121173093678834
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.0023215411844919,10,0.0122243652995901
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.003068209433245,338,0.0159074858308241
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.00343601953210182,214,0.0175445239745199
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.00365340686498926,66,0.0183760912462893
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.00475561688288826,90,0.023568277787255
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.00522637047255958,84,0.0251455474434732
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.00527656244936471,148,0.0251455474434732
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.00531161439936504,90,0.0251455474434732
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.00537234248050465,92,0.0251455474434732
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.00583948116231096,200,0.0269576048177917
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.00679717414801449,48,0.0305992138740523
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.00680991406692559,21,0.0305992138740523
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",0.00876944124177745,58,0.0388855486641974
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.0095562800950353,97,0.0418242388574921
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.00998852406495225,81,0.043155546280627
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.0131252075350387,42,0.0559898093583298
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.0141840965959712,209,0.0597505069105288
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.016343420970725,119,0.0679967020633867
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.0167948371733125,129,0.0690226844805647
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0182856482341325,4,0.0742441380108754
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.0188382510742939,71,0.075377969155817
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.0190122474131883,4,0.075377969155817
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.0194521209379571,76,0.07622517158246
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.0197289843133745,97,0.0764214679724966
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.0216329595052884,7,0.0822888077885467
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.0217320590302097,70,0.0822888077885467
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.022845449318258,103,0.0855435157805881
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.02412402591744,5,0.0893384256502997
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.0279207320209323,12,0.102274855337546
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.028391518491504,16,0.102881093888568
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",0.031311368675763,82,0.112254587699278
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0317987088349651,176,0.112801735551403
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.032825185929518,95,0.113947379111569
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.0330250169702184,107,0.113947379111569
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.033136033094759,84,0.113947379111569
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.0335255881911267,126,0.114122456771815
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.0351534042140556,62,0.118466972201367
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.0364120946694901,128,0.121493820827903
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.0375492837126273,53,0.124059888344661
"243","hsa04730","Long-term depression - Homo sapiens (human)",0.0398276459561352,56,0.130309870749685
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.0423169709520983,179,0.137123261642857
"101","hsa03060","Protein export - Homo sapiens (human)",0.0434578392974771,1,0.139478969935712
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.0511225570597505,85,0.162096127888469
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.0514667230981194,176,0.162096127888469
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.0527192671691069,41,0.16450363922212
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.0576080312115436,131,0.178109234112754
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.0631268099570696,82,0.19339759050484
"108","hsa03030","DNA replication - Homo sapiens (human)",0.0702868995810537,7,0.213393559989325
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.0715013454811122,132,0.215142441313704
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.0753368130691494,102,0.22467704428587
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.0785028887207434,11,0.229390719900718
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.078708412432626,131,0.229390719900718
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.0789594169391197,120,0.229390719900718
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0797721870197711,89,0.229771171159512
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.0817212860590873,95,0.23339045255858
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.0833527453405601,302,0.236049371258561
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.0857138724102827,111,0.239977503333398
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.086164029386769,52,0.239977503333398
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.090677998095562,145,0.248005169660679
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.0911897077954881,56,0.248005169660679
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.0936038286445082,181,0.248005169660679
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.0937196743894561,161,0.248005169660679
"332","hsa05032","Morphine addiction - Homo sapiens (human)",0.0938992408560808,63,0.248005169660679
"222","hsa04970","Salivary secretion - Homo sapiens (human)",0.0945523845242771,63,0.248005169660679
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.094948048806724,137,0.248005169660679
"195","hsa04062","Chemokine signaling pathway - Homo sapiens (human)",0.0963301334317759,187,0.248005169660679
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.0964667324143772,51,0.248005169660679
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0965872143799689,19,0.248005169660679
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.0977932755619574,137,0.248005169660679
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",0.0978774111717222,33,0.248005169660679
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.101111072007721,6,0.251618028635507
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.101169382647491,97,0.251618028635507
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.101977745872048,59,0.251618028635507
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.102289821730162,9,0.251618028635507
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.103095799809792,61,0.251762931419565
"118","hsa03265","Virion - Lyssavirus - Homo sapiens (human)",0.104464118507835,3,0.25326912184993
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.110155766619695,162,0.265160666791695
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.114017905440132,79,0.272510880378188
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.121620792357608,88,0.288635260736013
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.141023287502479,85,0.332341593624722
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.146934579341703,76,0.343867730820513
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.159332500586614,12,0.370310708259923
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.166574132542845,17,0.382472077645379
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.166900781961161,58,0.382472077645379
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.169060882827845,30,0.382472077645379
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.16910486519039,85,0.382472077645379
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.17047407083922,57,0.382998412485447
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.179990780448021,119,0.401701278218432
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.188342359609036,181,0.41757483676477
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.193279639274269,21,0.424264645149494
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.193877612323508,45,0.424264645149494
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.198505867113269,34,0.431590175594655
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.202876140163487,89,0.43826448227625
"72","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)",0.220610383190541,14,0.473539484937658
"215","hsa04924","Renin secretion - Homo sapiens (human)",0.228831686505773,58,0.487258740780993
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.229893589864029,67,0.487258740780993
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.253181660915724,32,0.533263873303744
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.258302752403934,4,0.540670978634322
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.285396293188385,107,0.593694758052382
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.290613573072702,110,0.60083910506442
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.308484986184913,136,0.630468862739131
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.308686535169011,98,0.630468862739131
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.321567714231018,7,0.649221800772739
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.321721189106966,29,0.649221800772739
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.33008196687343,237,0.662128707359201
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.348444070404572,40,0.69108931424818
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.348620722321041,138,0.69108931424818
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.352201739288924,107,0.694105182107411
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.361770153598479,144,0.708817103271438
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.365931512440749,80,0.712826125390361
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.37818888478838,94,0.732469276860253
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.388756407667439,1,0.745358399164503
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.389267294519147,6,0.745358399164503
"249","hsa04742","Taste transduction - Homo sapiens (human)",0.402843737600422,31,0.766996268764645
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.407578583805331,61,0.77165158844043
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.411565098640323,30,0.774846023697144
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.423626151174618,170,0.791726764737359
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.425230102128967,90,0.791726764737359
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.43450835309155,126,0.804556675779409
"258","hsa05200","Pathways in cancer - Homo sapiens (human)",0.439362847395313,516,0.80909988837279
"214","hsa04916","Melanogenesis - Homo sapiens (human)",0.454900462205248,100,0.833160085669394
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.458287638050695,3,0.83482667039505
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.47557029349818,109,0.861651553273584
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.487195338840716,5,0.871139172121772
"172","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)",0.487793945721931,106,0.871139172121772
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.488561731546038,5,0.871139172121772
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.507989397253963,93,0.901012773024134
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.510838381395744,31,0.90132217031605
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.517848250369236,2,0.90893156445017
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",0.523276200574867,73,0.913256266807786
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.525732094245432,17,0.913256266807786
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.5301442688491,130,0.916198044113573
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",0.549285340212988,54,0.94443448801927
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.55675283396604,4,0.952414746429216
"155","hsa04142","Lysosome - Homo sapiens (human)",0.567790969090248,63,0.962330028678358
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.568260165302651,71,0.962330028678358
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",0.578066791593418,51,0.974042543834909
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.581788562945956,3,0.975436545834763
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.612837689405218,97,0.99999999999995
"71","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)",0.622929006494609,27,0.99999999999995
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.625116294765009,24,0.99999999999995
"68","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)",0.627328100410027,9,0.99999999999995
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.643343034396747,28,0.99999999999995
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.649448880264624,15,0.99999999999995
"320","hsa05330","Allograft rejection - Homo sapiens (human)",0.652052627717486,16,0.99999999999995
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.657585403856949,129,0.99999999999995
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.66773293570913,143,0.99999999999995
"310","hsa05144","Malaria - Homo sapiens (human)",0.681714597531178,39,0.99999999999995
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.696275299374618,10,0.99999999999995
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.702049425316522,47,0.99999999999995
"204","hsa04913","Ovarian steroidogenesis - Homo sapiens (human)",0.706626112291423,44,0.99999999999995
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.722443112093206,1,0.99999999999995
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.727481687040222,3,0.99999999999995
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.735524333290085,44,0.99999999999995
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.736876288929598,5,0.99999999999995
"13","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)",0.750896004818818,32,0.99999999999995
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.758015253766988,74,0.99999999999995
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.75862881796315,72,0.99999999999995
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.768586229438452,5,0.99999999999995
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.770061211732864,67,0.99999999999995
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.770928045857938,159,0.99999999999995
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.787111063467079,35,0.99999999999995
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.798631176416709,17,0.99999999999995
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.801559706519556,15,0.99999999999995
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",0.807810205993853,87,0.99999999999995
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.810546396091645,6,0.99999999999995
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.810990564789747,20,0.99999999999995
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.815608752835648,47,0.99999999999995
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.823465863591701,27,0.99999999999995
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.831210527387045,7,0.99999999999995
"27","hsa00062","Fatty acid elongation - Homo sapiens (human)",0.835517922869657,26,0.99999999999995
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.837283182088867,33,0.99999999999995
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.839206603924669,37,0.99999999999995
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.858685226433402,32,0.99999999999995
"30","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)",0.864465708639002,17,0.99999999999995
"304","hsa05133","Pertussis - Homo sapiens (human)",0.865520304717265,69,0.99999999999995
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.868383428511183,19,0.99999999999995
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",0.869551858642073,20,0.99999999999995
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.872661943071867,41,0.99999999999995
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.873746091862443,198,0.99999999999995
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.877238269384214,9,0.99999999999995
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.883765888956714,29,0.99999999999995
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.884353253958576,16,0.99999999999995
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.889537084717478,126,0.99999999999995
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.896988513538811,87,0.99999999999995
"65","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)",0.906800583450823,35,0.99999999999995
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.908684102380179,50,0.99999999999995
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.913119553346186,34,0.99999999999995
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.919034878036615,8,0.99999999999995
"322","hsa05340","Primary immunodeficiency - Homo sapiens (human)",0.928395769915426,26,0.99999999999995
"315","hsa05310","Asthma - Homo sapiens (human)",0.929313831508024,12,0.99999999999995
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.931492857065772,72,0.99999999999995
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",0.93460340228834,21,0.99999999999995
"57","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)",0.935153270832074,6,0.99999999999995
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.936199217364523,17,0.99999999999995
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.940605129671387,100,0.99999999999995
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.943396469429998,69,0.99999999999995
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.944068628829212,119,0.99999999999995
"277","hsa05217","Basal cell carcinoma - Homo sapiens (human)",0.947653093899734,62,0.99999999999995
"14","hsa00052","Galactose metabolism - Homo sapiens (human)",0.950568632052354,31,0.99999999999995
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.962625364668205,48,0.99999999999995
"96","hsa03010","Ribosome - Homo sapiens (human)",0.964449616527657,4,0.99999999999995
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.964875355954388,89,0.99999999999995
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.966705858593042,149,0.99999999999995
"129","hsa04350","TGF-beta signaling pathway - Homo sapiens (human)",0.967558720756954,91,0.99999999999995
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.968804267930618,121,0.99999999999995
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.971567991300623,32,0.99999999999995
"194","hsa04672","Intestinal immune network for IgA production - Homo sapiens (human)",0.975146321747543,26,0.99999999999995
