"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.00501054486499423,40,0.0244717915870008
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.00581134197242532,107,0.0279774606386762
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.00626220558195276,90,0.0297234264946209
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",0.00662241078814022,87,0.0309965616056008
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.00672580479132539,47,0.0310492632147487
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.00788616403888266,66,0.0359140173122089
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.00968819409412495,5,0.0435322854629348
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.0102064156610925,188,0.0451905844146757
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.0103254451036499,67,0.0451905844146757
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.0109164940185327,170,0.0471648523621222
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0123610729683815,86,0.0523613800240331
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",0.0124300011926488,118,0.0523613800240331
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0127177026896677,30,0.052911923536025
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0129290531716414,3,0.0529552867551911
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.0130424000020204,57,0.0529552867551911
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.013799732503963,126,0.054363284775984
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0138969780498303,48,0.054363284775984
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.0140126557300569,137,0.054363284775984
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.0140344385029988,76,0.054363284775984
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.0160352051790444,84,0.0614075471061131
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.0168687037484824,44,0.063550706818595
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.0169719988536307,181,0.063550706818595
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.0186733921434093,97,0.0691531115640541
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0221564441636349,89,0.081160018295054
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.0227576403524609,61,0.0824658580513907
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0236490496764648,176,0.0847843589464747
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.0243098734889838,36,0.0862360775346057
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.0251391329525934,209,0.0882488313023331
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.0301889452066169,41,0.10488324262505
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.0306212224633599,52,0.105299509899513
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.0335678652654313,138,0.114266369640913
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.0342146201953532,9,0.11530327005834
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.040971042961817,6,0.136705361169627
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.0432781686808064,33,0.142987674955213
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.0437757518546225,107,0.143227459951532
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.0457718173647238,181,0.146036320866092
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.045900650707803,11,0.146036320866092
"304","hsa05133","Pertussis - Homo sapiens (human)",0.0459342730320646,69,0.146036320866092
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.0517994574885183,120,0.163144085734866
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.059449095175058,80,0.185503195129579
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.0606635591993719,56,0.187556141744847
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.0657066748913872,103,0.201301358530886
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0684062629751673,4,0.207683879483166
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.0707937842507922,95,0.213013440111759
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.075786621380396,90,0.226018508010562
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0808114653646886,97,0.237385251293216
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.0810068364947178,145,0.237385251293216
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.0819195854266499,40,0.237990519730871
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.0835890315261555,29,0.240764988242003
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.0881587777199138,137,0.251775492301788
"101","hsa03060","Protein export - Homo sapiens (human)",0.0897888879426475,1,0.254276094425817
"278","hsa05218","Melanoma - Homo sapiens (human)",0.0956016869614735,72,0.268481404216805
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.107850360929259,4,0.297938752650574
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.107859133007033,5,0.297938752650574
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.112870077632258,5,0.309245659854235
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.118409473149881,50,0.321806390737983
"292","hsa05162","Measles - Homo sapiens (human)",0.120248504726956,129,0.324189968743874
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.121719012693146,76,0.325550057758651
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.122912117838781,85,0.325601446155671
"155","hsa04142","Lysosome - Homo sapiens (human)",0.123982156048867,63,0.325601446155671
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.125471507545971,109,0.325601446155671
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.125602931751446,93,0.325601446155671
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.128356361725274,59,0.330199190087154
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.137006533825536,105,0.349781832569739
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.14309380425619,126,0.362576030333355
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.15449440582868,95,0.38854190122586
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.157660852006382,21,0.392203612967643
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.158278015915725,63,0.392203612967643
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.173694746047062,237,0.42726371837854
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.188165041596802,85,0.459504485638566
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.191803752925214,41,0.465020609610052
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.204447148195146,73,0.492133492441174
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.207486449140089,159,0.495907328795815
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.220156526551759,34,0.52248415104185
"315","hsa05310","Asthma - Homo sapiens (human)",0.233962058923656,12,0.551365131869035
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.246898564086648,3,0.575091063875132
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.247442742616897,148,0.575091063875132
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.251237554698608,338,0.577250030324418
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.251797490972372,123,0.577250030324418
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.255178351074856,117,0.581048002109638
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.260197151544262,36,0.588499597788028
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.274620945698373,32,0.616981724669012
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.281490367676495,81,0.628226847066085
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.287291555226618,162,0.636955619153751
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.315615675017936,10,0.693243938979153
"310","hsa05144","Malaria - Homo sapiens (human)",0.316793966180385,39,0.693243938979153
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.320375325851209,90,0.696557966528112
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.327358782950908,209,0.707178909323436
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.336691274827805,149,0.722706749152676
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.339776672238169,17,0.724713535090272
"86","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)",0.35527637478676,6,0.753007159139233
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.357526870374722,55,0.753040970726758
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.380849857471376,65,0.797182620918346
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.395981100472921,7,0.823738462094903
"108","hsa03030","DNA replication - Homo sapiens (human)",0.405326495815619,7,0.835703850595508
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.40669267506725,129,0.835703850595508
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.429763982747062,29,0.875664904117423
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.432627558386467,12,0.875664904117423
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.434547830860176,160,0.875664904117423
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.436533245969517,214,0.875664904117423
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.440302031262404,97,0.877998725061718
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.444070913502536,88,0.880305281472675
"293","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",0.450434406107765,127,0.887698215545712
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.461329833523845,94,0.903884615683348
"322","hsa05340","Primary immunodeficiency - Homo sapiens (human)",0.473524658414991,26,0.920882115655768
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.475470291169447,67,0.920882115655768
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.485897123467333,3,0.935699032048521
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.494586845868264,66,0.946657174785307
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.497205697142431,2,0.946657174785307
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.51631512889525,126,0.97751796875112
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.535227127349853,138,0.999999999999685
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.535602063243299,120,0.999999999999685
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.540750804581274,59,0.999999999999685
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.542489653206503,111,0.999999999999685
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.550281905201283,61,0.999999999999685
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.55370653636437,88,0.999999999999685
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.553734348096405,17,0.999999999999685
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.553814170940798,72,0.999999999999685
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.577254803399884,113,0.999999999999685
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.579583561555329,31,0.999999999999685
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",0.58059340284868,99,0.999999999999685
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.580934453824476,98,0.999999999999685
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.582341113012707,65,0.999999999999685
"320","hsa05330","Allograft rejection - Homo sapiens (human)",0.584065138630677,16,0.999999999999685
"14","hsa00052","Galactose metabolism - Homo sapiens (human)",0.584336383448424,31,0.999999999999685
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.588124359418883,80,0.999999999999685
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.597416848081141,74,0.999999999999685
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.598077937845569,67,0.999999999999685
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.621957651930556,72,0.999999999999685
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.63173879215161,137,0.999999999999685
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.639675259747969,143,0.999999999999685
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.652441133132673,10,0.999999999999685
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.669958818181562,85,0.999999999999685
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.67638702031397,37,0.999999999999685
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.695431798442561,53,0.999999999999685
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.715449711942629,16,0.999999999999685
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.717467820608899,89,0.999999999999685
"195","hsa04062","Chemokine signaling pathway - Homo sapiens (human)",0.725635539697688,187,0.999999999999685
"215","hsa04924","Renin secretion - Homo sapiens (human)",0.742203799945702,58,0.999999999999685
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.753628851054827,6,0.999999999999685
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.765223577107381,102,0.999999999999685
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.772011515887945,100,0.999999999999685
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.790098885774412,1,0.999999999999685
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.790098885774412,1,0.999999999999685
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",0.790694628396371,77,0.999999999999685
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.79734529702926,12,0.999999999999685
"243","hsa04730","Long-term depression - Homo sapiens (human)",0.803412396115648,56,0.999999999999685
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.806805007517682,27,0.999999999999685
"172","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)",0.811299470639483,106,0.999999999999685
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.817201664584028,135,0.999999999999685
"181","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)",0.819144340191189,70,0.999999999999685
"291","hsa05164","Influenza A - Homo sapiens (human)",0.82163626273216,127,0.999999999999685
"96","hsa03010","Ribosome - Homo sapiens (human)",0.836952872059602,4,0.999999999999685
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",0.846115866395654,20,0.999999999999685
"222","hsa04970","Salivary secretion - Homo sapiens (human)",0.852538230611718,63,0.999999999999685
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.855459068513296,110,0.999999999999685
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.886029242074372,69,0.999999999999685
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",0.887121297958994,69,0.999999999999685
"258","hsa05200","Pathways in cancer - Homo sapiens (human)",0.89179142264737,516,0.999999999999685
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.893836585310778,70,0.999999999999685
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.895414086969401,31,0.999999999999685
"194","hsa04672","Intestinal immune network for IgA production - Homo sapiens (human)",0.896974050125066,26,0.999999999999685
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.903608884934451,6,0.999999999999685
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.914865640201721,97,0.999999999999685
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.915183189203449,132,0.999999999999685
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.918817623081882,3,0.999999999999685
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.920881954722405,134,0.999999999999685
"277","hsa05217","Basal cell carcinoma - Homo sapiens (human)",0.93058943320409,62,0.999999999999685
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.932705586924725,7,0.999999999999685
"214","hsa04916","Melanogenesis - Homo sapiens (human)",0.937403352333535,100,0.999999999999685
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.9466730238323,4,0.999999999999685
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.9466730238323,4,0.999999999999685
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.948970473627682,18,0.999999999999685
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",0.964222380080643,21,0.999999999999685
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.964328584991247,16,0.999999999999685
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.96438550372201,5,0.999999999999685
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.96438550372201,5,0.999999999999685
"230","hsa04977","Vitamin digestion and absorption - Homo sapiens (human)",0.96438550372201,5,0.999999999999685
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.964393384848166,179,0.999999999999685
"318","hsa05320","Autoimmune thyroid disease - Homo sapiens (human)",0.965699132412521,30,0.999999999999685
"115","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)",0.973115212967807,11,0.999999999999685
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.974134043494353,49,0.999999999999685
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.975944837692093,6,0.999999999999685
"57","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)",0.975944837692093,6,0.999999999999685
"88","hsa00232","Caffeine metabolism - Homo sapiens (human)",0.975944837692093,6,0.999999999999685
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.976355953209046,130,0.999999999999685
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.976548464644468,78,0.999999999999685
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.977539890163856,32,0.999999999999685
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.979247652394524,17,0.999999999999685
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.982007604160503,47,0.999999999999685
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.9836182061701,7,0.999999999999685
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.983897249603068,53,0.999999999999685
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.98492421525752,87,0.999999999999685
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.988573370732243,19,0.999999999999685
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.988773635999613,8,0.999999999999685
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",0.989072780985073,58,0.999999999999685
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.989772822039313,42,0.999999999999685
"249","hsa04742","Taste transduction - Homo sapiens (human)",0.990561368341382,31,0.999999999999685
"68","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)",0.992268472102214,9,0.999999999999685
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.992268472102214,9,0.999999999999685
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.992591312534519,26,0.999999999999685
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",0.993865394189905,73,0.999999999999685
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.994021687844424,24,0.999999999999685
