"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.0058318160380181,88,0.0352440078613347
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.00585657103927224,113,0.0352440078613347
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.00605038634363912,66,0.0357715824176559
"273","hsa05214","Glioma - Homo sapiens (human)",0.00621862136095233,75,0.0361323344593265
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.00665856159699895,137,0.0380328009862482
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.00774766399196812,36,0.0435160460882209
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.00865840473379368,338,0.0477778169128813
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.00878998412047075,59,0.0477778169128813
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.00956201425082987,42,0.0511491873417407
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",0.0123655792041346,58,0.0651125029967713
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.0135420981076272,12,0.0702105701887749
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.0143159897967766,148,0.0730983115380863
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.0157958149901272,90,0.0794505918160128
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.0172420635430173,107,0.08544963844113
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0185770656326584,4,0.0907314654812448
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.0189379202666882,126,0.0909810526926976
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.0191681149589956,131,0.0909810526926976
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.0227916268559792,53,0.1059529093644
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.0230850264500377,85,0.1059529093644
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.0232656240147347,92,0.1059529093644
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0239843359185755,30,0.107769616060799
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.0273870378858559,7,0.120945640937724
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.0277642566398247,151,0.120945640937724
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.0279933530953783,51,0.120945640937724
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.03023001656817,31,0.128035440612985
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0303941698784535,176,0.128035440612985
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.0347456799640495,209,0.144471475576343
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.0351532967277748,119,0.144471475576343
"332","hsa05032","Morphine addiction - Homo sapiens (human)",0.0361761037211133,63,0.146494352508265
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.0365149127913776,56,0.146494352508265
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.0376399212934933,132,0.149231217363614
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.0383285302113649,97,0.150194356758488
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.0415763259696543,71,0.161048527031879
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.0432883719748831,12,0.165207372048736
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.0436304335677671,200,0.165207372048736
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.04505357502773,3,0.167650794880635
"101","hsa03060","Protein export - Homo sapiens (human)",0.0452706894188064,1,0.167650794880635
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.0474960699398859,137,0.173980169236321
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.0490905165692031,97,0.17729071202553
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.0494520086955484,302,0.17729071202553
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.0510294933268559,176,0.180448849988551
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.0514038267029701,76,0.180448849988551
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.052513495915674,52,0.182443795088476
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.0537346730334975,4,0.184781477676415
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.0549073781589929,61,0.185636632753371
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0550850542294869,48,0.185636632753371
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.0558938279767879,70,0.186497228001758
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.056957852582583,16,0.188184277650299
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.060016814434383,4,0.196365693829001
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.0629438206017724,59,0.202269522010062
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.0630216611604052,137,0.202269522010062
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.0654416331750907,95,0.208055003584958
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.0722762661436291,90,0.225920348348686
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.0727959767698761,66,0.225920348348686
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.0733172642714897,179,0.225920348348686
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.0737425469387403,21,0.225920348348686
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.0803703043385127,90,0.244007140198908
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.0836824821338619,88,0.251794611420638
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.0849012618864914,9,0.253201108457944
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.0921446043052164,56,0.272392382902262
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.0999315249802146,102,0.29284281668115
"195","hsa04062","Chemokine signaling pathway - Homo sapiens (human)",0.104387165887974,187,0.303262714691787
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.105486764546931,21,0.303837945746288
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.107559972960835,58,0.307183990574589
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.110455893482223,161,0.31280366473537
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.114747204200691,5,0.322248398463607
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.116633073576275,17,0.323117556258998
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.117786389021874,145,0.323117556258998
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.11793311400551,162,0.323117556258998
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.122315904950641,76,0.332423064261017
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.12807678265843,119,0.345295006047129
"108","hsa03030","DNA replication - Homo sapiens (human)",0.132017208956883,7,0.353093646178329
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.138102692047903,81,0.366461474174357
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.139908089305446,120,0.368351766374495
"222","hsa04970","Salivary secretion - Homo sapiens (human)",0.143037664940828,63,0.373672039419063
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.14979912960439,4,0.388325435974457
"243","hsa04730","Long-term depression - Homo sapiens (human)",0.161239151886704,56,0.414790795311597
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.167386953132771,111,0.427343963679876
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.169813122730547,131,0.430133860330589
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.171032454849552,2,0.430133860330589
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.174093631084235,89,0.434589286484349
"215","hsa04924","Renin secretion - Homo sapiens (human)",0.176299360240732,58,0.436859444125931
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.180206458202708,128,0.443281579666515
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.182621220425876,137,0.445966313648697
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.186431388701988,85,0.451240751736681
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.187459066003369,89,0.451240751736681
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.188848060730007,82,0.451360258624201
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.196216694150357,5,0.463824935490344
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.196815922181363,84,0.463824935490344
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.205478992342542,5,0.480877919579422
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.210794432945921,64,0.489915337260519
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.219615676699889,181,0.506921116766182
"249","hsa04742","Taste transduction - Homo sapiens (human)",0.223390713527223,31,0.512127009922953
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.234018751850645,11,0.532867022795049
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.242618172608158,94,0.548224406647698
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.244207759220379,57,0.548224406647698
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.245643576865883,34,0.548224406647698
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.247285540960885,19,0.548258074367225
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.25191101190613,45,0.554862817074286
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.256763303906176,62,0.561878139067411
"72","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)",0.27674348609102,14,0.601693902017251
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.280669599749726,41,0.602275220219363
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.283924896745223,170,0.602275220219363
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.284959955095662,80,0.602275220219363
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.28541202330495,7,0.602275220219363
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.285946692092279,84,0.602275220219363
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.288308788323813,85,0.603478643882765
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.305279678753034,6,0.633282637834596
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.306305845599523,97,0.633282637834596
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.325444434503197,95,0.6687486245584
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.330992354710889,79,0.676026809318603
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.388585203010875,19,0.788874779606416
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.392356755160587,126,0.791761835264179
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.395035221281252,107,0.792421842689178
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.399354234503562,98,0.79634542619941
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.427657348228425,40,0.847767802076349
"155","hsa04142","Lysosome - Homo sapiens (human)",0.434060094575213,63,0.855428373519571
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.441098958588121,97,0.864246215373238
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.445985547624788,136,0.868769534968517
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.453953589002441,237,0.879208962608176
"68","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)",0.481228603334378,9,0.926708796135346
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.502297776513878,30,0.960998336126062
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.504737998499445,107,0.960998336126062
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.509004436600264,1,0.96367693895668
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.521075870320079,6,0.981019934624953
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.528249661671424,32,0.989000755462611
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.531540720662983,3,0.989664214715056
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.536167794847408,110,0.992794213536134
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.540773773580639,1,0.995851156812434
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.548685153933063,72,0.999999999999972
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.552117970117165,32,0.999999999999972
"258","hsa05200","Pathways in cancer - Homo sapiens (human)",0.554551530592404,516,0.999999999999972
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.555258975844346,15,0.999999999999972
"172","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)",0.558253636661487,106,0.999999999999972
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",0.572314751042773,73,0.999999999999972
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.57781461998209,73,0.999999999999972
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.579122999732629,34,0.999999999999972
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.581819412890393,181,0.999999999999972
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.61119108895612,103,0.999999999999972
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.616254488689912,109,0.999999999999972
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.616480695395263,61,0.999999999999972
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.628709385496704,138,0.999999999999972
"214","hsa04916","Melanogenesis - Homo sapiens (human)",0.629577289248993,100,0.999999999999972
"315","hsa05310","Asthma - Homo sapiens (human)",0.655027097429569,12,0.999999999999972
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",0.657783468761074,87,0.999999999999972
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.667055183181115,48,0.999999999999972
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.678351309200748,37,0.999999999999972
"30","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)",0.678522955130293,17,0.999999999999972
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.680089411936066,93,0.999999999999972
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.691933024296588,8,0.999999999999972
"71","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)",0.692695065636761,27,0.999999999999972
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.69993453789583,67,0.999999999999972
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.71970215909031,24,0.999999999999972
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.74544305314995,159,0.999999999999972
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.747923157084017,16,0.999999999999972
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.747942881865218,28,0.999999999999972
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.752058571607318,97,0.999999999999972
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.757169759266691,5,0.999999999999972
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.766324573194187,47,0.999999999999972
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.771968307139077,3,0.999999999999972
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.775532327902403,71,0.999999999999972
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.781137235526325,5,0.999999999999972
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.786151539301656,6,0.999999999999972
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.794975562799574,72,0.999999999999972
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.802327577950043,17,0.999999999999972
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.806634125564227,65,0.999999999999972
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.807943969121039,3,0.999999999999972
"230","hsa04977","Vitamin digestion and absorption - Homo sapiens (human)",0.808391759642964,5,0.999999999999972
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.809030578530449,44,0.999999999999972
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.809885092961968,24,0.999999999999972
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.810289709327584,144,0.999999999999972
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",0.814068268766434,54,0.999999999999972
"204","hsa04913","Ovarian steroidogenesis - Homo sapiens (human)",0.82019377943305,44,0.999999999999972
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.822221315080093,198,0.999999999999972
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.829916883470121,35,0.999999999999972
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.835571143114487,31,0.999999999999972
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.839203805560779,29,0.999999999999972
"13","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)",0.83927300956479,32,0.999999999999972
"277","hsa05217","Basal cell carcinoma - Homo sapiens (human)",0.839727045407383,62,0.999999999999972
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.845071411186505,7,0.999999999999972
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.848342222942295,10,0.999999999999972
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.854464111139158,29,0.999999999999972
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.858796998000796,129,0.999999999999972
"320","hsa05330","Allograft rejection - Homo sapiens (human)",0.862283242771887,16,0.999999999999972
"15","hsa00053","Ascorbate and aldarate metabolism - Homo sapiens (human)",0.871557236604834,23,0.999999999999972
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.871829435747977,17,0.999999999999972
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.878200914462611,130,0.999999999999972
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.880326053948347,6,0.999999999999972
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",0.892702875009134,51,0.999999999999972
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.895977466454536,143,0.999999999999972
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.89625417667923,74,0.999999999999972
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.896886952758867,89,0.999999999999972
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.908496108792941,27,0.999999999999972
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.912355773189076,47,0.999999999999972
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",0.914934904594032,20,0.999999999999972
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.916608043893591,15,0.999999999999972
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.92547876697337,17,0.999999999999972
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.926718914427525,9,0.999999999999972
"304","hsa05133","Pertussis - Homo sapiens (human)",0.932888756507781,69,0.999999999999972
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.937935153296886,69,0.999999999999972
"194","hsa04672","Intestinal immune network for IgA production - Homo sapiens (human)",0.940267636602596,26,0.999999999999972
"57","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)",0.947369593160325,6,0.999999999999972
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.952303937009131,38,0.999999999999972
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.953644827498533,67,0.999999999999972
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.957239300746612,149,0.999999999999972
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",0.959297571984725,21,0.999999999999972
"12","hsa00040","Pentose and glucuronate interconversions - Homo sapiens (human)",0.961096496083993,26,0.999999999999972
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.961240760654957,50,0.999999999999972
"322","hsa05340","Primary immunodeficiency - Homo sapiens (human)",0.961416028383527,26,0.999999999999972
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.962580846097072,119,0.999999999999972
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.963806706765905,87,0.999999999999972
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.966051428427403,32,0.999999999999972
"86","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)",0.966470846938819,6,0.999999999999972
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.970508083398329,18,0.999999999999972
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.971873462366641,121,0.999999999999972
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.972405951300803,20,0.999999999999972
