"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.00443484990832229,280,0.0180065592663206
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.00459651049666563,10,0.0184407623497181
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.00493433133079313,87,0.019563172452674
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.00552929240759372,75,0.0216671109460359
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.00610224057188547,178,0.0236374146290276
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.00704198270793441,103,0.0269675928701579
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.00816879266948394,56,0.0309312711192819
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.00830602416536511,109,0.0311014460414227
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.0101057140504323,122,0.037424457527425
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.010984088024293,79,0.0400046511417804
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.0110398592171679,4,0.0400046511417804
"57","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)",0.0117966814012152,5,0.0422923577894632
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.0121618865137437,24,0.0431426921592802
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.0134646791017253,216,0.0472666339300148
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",0.0147004395801838,136,0.0510726612218757
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.0152289534870353,87,0.0523689522972541
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.0168538278723858,194,0.0573662059719531
"214","hsa04916","Melanogenesis - Homo sapiens (human)",0.0171781487781566,90,0.0573662059719531
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",0.0173552128756707,52,0.0573662059719531
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.0173630653090184,90,0.0573662059719531
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.018211770716206,99,0.0595860847704993
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0222386718004231,3,0.0720618499686788
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.0238737129146589,63,0.0766232500213338
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.0264836777295958,80,0.0841981074988092
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0285603200265023,76,0.0899516621395448
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.0343550881280212,48,0.106828379315454
"27","hsa00062","Fatty acid elongation - Homo sapiens (human)",0.0345527992444643,20,0.106828379315454
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.036000720999683,91,0.110293117971756
"38","hsa00592","alpha-Linolenic acid metabolism - Homo sapiens (human)",0.0369262188851815,18,0.112109331209966
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.0396062034346527,78,0.119172237120339
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0420908703856356,47,0.125527639999639
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.0444548684433695,4,0.131414830398382
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.0457319932705864,67,0.134014623758153
"49","hsa00330","Arginine and proline metabolism - Homo sapiens (human)",0.0499803696872915,40,0.1452015912467
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.0538545352312317,66,0.155119473272864
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.0563073453854088,43,0.160809960973583
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.0569974415720673,6,0.161412922771317
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.0588651996312605,24,0.16531310229779
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.063233655530466,114,0.176113569535265
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.0660065971178981,65,0.182329698596161
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.0715658682962032,12,0.196078842405045
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.0755523660788417,125,0.205331833617497
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.0875039836876448,121,0.23591074002189
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.0906728746711772,3,0.242513958445926
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.105662427620518,68,0.280379827622949
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.106581378770635,84,0.280608786294561
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.108691859335289,36,0.283062700110534
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.109193326452135,4,0.283062700110534
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.123107098927598,1,0.316695361363363
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.127853781419814,11,0.32577633376527
"96","hsa03010","Ribosome - Homo sapiens (human)",0.128570481871754,4,0.32577633376527
"106","hsa03050","Proteasome - Homo sapiens (human)",0.148291142362131,38,0.372941156537598
"39","hsa01040","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)",0.156847657515074,21,0.391538226537629
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.16255370787328,52,0.402798526127172
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.167733894724867,175,0.410318150604316
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.168023456330551,108,0.410318150604316
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.172013131167091,61,0.417039030239639
"230","hsa04977","Vitamin digestion and absorption - Homo sapiens (human)",0.174035765991408,4,0.418928950993603
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.176853953934457,126,0.422693492736965
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.193317743327375,17,0.458789292262854
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.196291252050519,34,0.462588475112062
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.198759331938353,99,0.465152047661285
"86","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)",0.211448314268011,5,0.491435047643584
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.215972650963032,40,0.498512214894122
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.223045626137005,5,0.511335891212045
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.225175562176962,27,0.512730840902948
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.232652849480147,6,0.526201411240332
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.242805969515673,60,0.545504078178546
"115","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)",0.258045989236441,11,0.575903962732984
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.268678284952449,1,0.595688039664312
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.272042861908178,5,0.599205519366378
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.292576070830275,66,0.6402476355182
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.296409469101701,13,0.644451555401763
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.312953823623387,68,0.676060503596676
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.317777560934279,5,0.682108522514981
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.322214200236825,54,0.687254338479811
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.337799716623892,88,0.715965437121079
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.348721687826943,100,0.734495054985499
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.391229949400174,19,0.818909894086079
"273","hsa05214","Glioma - Homo sapiens (human)",0.394417063696119,71,0.820484879417236
"101","hsa03060","Protein export - Homo sapiens (human)",0.405336375001923,1,0.838026738500907
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.41344740081105,101,0.848304430583036
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.415341931887837,80,0.848304430583036
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.423511707236142,8,0.859779791196264
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.431642716988114,4,0.871039494760447
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.437889264314442,122,0.878385012345042
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.455986704558163,87,0.909275262935509
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.471171842498177,100,0.934028887775798
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.483461608452429,41,0.952786912564143
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.486546527204683,23,0.953291742255687
"156","hsa04146","Peroxisome - Homo sapiens (human)",0.51089922204487,36,0.995219871844632
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.514940510699327,149,0.997327310952145
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.532384807179275,22,1
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.533632193551447,40,1
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.569613897829175,43,1
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.570547083984116,14,1
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.577333073433432,128,1
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.590935195913008,123,1
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.594006641506291,29,1
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.594280615206078,23,1
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.611917104427734,74,1
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.628718518869229,60,1
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.634120240282714,86,1
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.636991009165893,67,1
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.638871385825845,65,1
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.642807394360031,30,1
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.645320321476644,25,1
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.645336685472891,116,1
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.654868267980799,10,1
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",0.672058582997386,20,1
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.675581438165837,55,1
"37","hsa00591","Linoleic acid metabolism - Homo sapiens (human)",0.678279735784309,22,1
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.696070653399679,95,1
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.735423715992188,195,1
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.757165992054356,20,1
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.76380783747001,124,1
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.773437454059727,18,1
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.783655125775461,152,1
"304","hsa05133","Pertussis - Homo sapiens (human)",0.80816205683983,64,1
"30","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)",0.808891450743674,15,1
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.809664366929042,99,1
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.822313553099601,97,1
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.82559181373637,12,1
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.826626908018686,3,1
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.828080863948955,165,1
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.840615543731046,97,1
"204","hsa04913","Ovarian steroidogenesis - Homo sapiens (human)",0.842468631441752,39,1
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.843608369139775,28,1
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.859493520347075,42,1
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.862820960811177,75,1
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.872979999930297,128,1
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.873953152719731,38,1
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.87641070429808,79,1
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.877481695434259,17,1
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.879122204091423,105,1
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.884592622171636,1,1
"35","hsa00600","Sphingolipid metabolism - Homo sapiens (human)",0.910480353255858,38,1
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.91216698159333,19,1
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.913628248520894,33,1
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.914546578429809,136,1
"50","hsa00340","Histidine metabolism - Homo sapiens (human)",0.916354059245896,17,1
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.91848752378929,5,1
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.919603288808652,111,1
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.92010045768938,41,1
"61","hsa00510","N-Glycan biosynthesis - Homo sapiens (human)",0.921585928488858,40,1
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.924337489354181,4,1
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.929390882333223,102,1
"55","hsa00410","beta-Alanine metabolism - Homo sapiens (human)",0.931012456894535,28,1
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.931620369858263,103,1
"65","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)",0.932353995161433,23,1
"62","hsa00513","Various types of N-glycan biosynthesis - Homo sapiens (human)",0.933675795893841,27,1
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.939868945803442,3,1
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.943582511428945,136,1
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.950074482306045,133,1
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.951054997882205,53,1
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.953381707026689,75,1
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.954914398876002,2,1
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.956109540740769,14,1
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.956526548339212,8,1
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.96110412461822,3,1
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.963120263545933,7,1
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.964994537253312,32,1
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.967546959513036,95,1
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.968894497142272,119,1
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.971974368507511,39,1
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.972794070782132,5,1
"108","hsa03030","DNA replication - Homo sapiens (human)",0.975120217555189,7,1
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.975458525490465,29,1
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.977402761037255,165,1
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.9774285041548,89,1
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.97772099227967,134,1
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.977905435964218,17,1
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.979438075304874,47,1
"278","hsa05218","Melanoma - Homo sapiens (human)",0.98132131193557,69,1
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.981446888323595,191,1
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.983493045512395,123,1
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.984521739252026,283,1
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.98473178431698,7,1
"53","hsa00380","Tryptophan metabolism - Homo sapiens (human)",0.984853443060217,33,1
"60","hsa00480","Glutathione metabolism - Homo sapiens (human)",0.985006802180209,46,1
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.986643463996828,80,1
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.986766887600648,191,1
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.988526285470252,69,1
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.98906685634067,65,1
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.992446901432623,50,1
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.994560963625316,16,1
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.994587488754405,74,1
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.994692421881658,38,1
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.99485832097713,25,1
"172","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)",0.995584752036978,100,1
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.995768724555104,13,1
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.995813589938048,129,1
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.995934908830842,31,1
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.996271981691662,153,1
"155","hsa04142","Lysosome - Homo sapiens (human)",0.996388048159691,62,1
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.996663400439417,170,1
"88","hsa00232","Caffeine metabolism - Homo sapiens (human)",0.997577032720296,6,1
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.99782125516758,141,1
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.99785054129157,5,1
