"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",2.72557673388312e-05,72,0.000276687335106317
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",3.41584164230368e-05,66,0.000329884179289548
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",3.44655112690573e-05,171,0.000329884179289548
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",4.62612989271026e-05,182,0.000430487087238316
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",5.58431175351674e-05,53,0.0005056066047103
"35","hsa00600","Sphingolipid metabolism - Homo sapiens (human)",8.37961207057236e-05,25,0.00073872895885309
"262","hsa05204","Chemical carcinogenesis - DNA adducts - Homo sapiens (human)",9.47731530692534e-05,33,0.000814077084056407
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.000105594834276581,64,0.000869940236449475
"291","hsa05164","Influenza A - Homo sapiens (human)",0.000106470297595309,108,0.000869940236449475
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.000123627218455011,72,0.00097675548190696
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.000125374584244774,84,0.00097675548190696
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.000137921152184731,78,0.00103069100654559
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.000138451030730004,157,0.00103069100654559
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.00022027776637106,90,0.00160419677683272
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.000229159280462372,77,0.00163336933946584
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.000261309603624929,66,0.00182372327529898
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.000273595051395708,27,0.00187049677995025
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.000279824633691628,250,0.00187482504573391
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.000363884904732399,85,0.00238338223625888
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.000369957839658095,91,0.00238338223625888
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.000396046924708264,159,0.00250331546749563
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.000448854594860396,11,0.00278456091255986
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.000570619566247985,114,0.00347559190351045
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.000621022290674988,111,0.00371504406028787
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.00068400959458453,243,0.00402005638922487
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.000712326087124721,36,0.0041142972273583
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.0007380195953693,103,0.00419045024489348
"301","hsa05132","Salmonella infection - Homo sapiens (human)",0.000759759107720311,154,0.0042419883514384
"51","hsa00350","Tyrosine metabolism - Homo sapiens (human)",0.000807203544949453,31,0.00443300307472241
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.00103505509192387,39,0.00559263638378218
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.00139777631004176,124,0.00739533561472709
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.00141284023684338,88,0.00739533561472709
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.00167156190699118,88,0.00861497290526221
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.00175416832482091,160,0.00890373316386371
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.00183361548652565,13,0.00916807743262825
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.00207326992650549,72,0.0102139033144021
"155","hsa04142","Lysosome - Homo sapiens (human)",0.00276143597271129,46,0.0134069717515693
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.00299749523360369,57,0.0143451557608176
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.00319185071202215,98,0.0150601406834848
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.00329087952929105,59,0.0153117311432292
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.00333821488169532,26,0.0153192052790128
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.00374346029581325,115,0.0169467459337492
"293","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",0.00418616347901817,108,0.0186981968729478
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.00458764026524132,98,0.0202218353796821
"74","hsa00511","Other glycan degradation - Homo sapiens (human)",0.00476820301222004,5,0.0207447793388794
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.00507935625221003,103,0.0218151839037226
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.00534808502103774,165,0.0226785883803499
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.00616898022663018,95,0.0258326046990139
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.00686293973041671,131,0.0283837630825876
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.00878551941159865,111,0.0358920610107994
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.00987938862326931,151,0.039874640828858
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.0142083014001294,4,0.056664059155278
"154","hsa04145","Phagosome - Homo sapiens (human)",0.0156859486412894,67,0.0618210917039053
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.0161073061027909,114,0.0627435760980808
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.0179851979361425,175,0.0692533483748016
"149","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)",0.0183979340331692,194,0.07003758978536
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.020214508866728,64,0.0755875406888552
"60","hsa00480","Glutathione metabolism - Homo sapiens (human)",0.0204671093495871,31,0.0755875406888552
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.0205327349333905,9,0.0755875406888552
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.0224972149927414,76,0.0819192067670477
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.022919303697901,80,0.082205125219122
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.0230998211714342,127,0.082205125219122
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0233119011815421,30,0.082205125219122
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.0237913363141509,34,0.0830218506795891
"63","hsa00512","Mucin type O-glycan biosynthesis - Homo sapiens (human)",0.0248410466789636,12,0.0857912436850805
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.0255459302311139,61,0.0873253737492159
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.0280351740004713,24,0.0937652689873646
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.0282299758858363,54,0.0937652689873646
"310","hsa05144","Malaria - Homo sapiens (human)",0.0282695288588771,34,0.0937652689873646
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.0287062768134383,51,0.0942804189460962
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.0298991183857512,2,0.0965378251187613
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.0299699516786602,7,0.0965378251187613
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.0311331309181153,148,0.0993295129292249
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.0324593252293571,104,0.102034944685413
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.0325902659144455,18,0.102034944685413
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.0349564075060697,12,0.10842959735679
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.0352948916511676,84,0.108475125716891
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.0370266795492579,55,0.112763069536376
"15","hsa00053","Ascorbate and aldarate metabolism - Homo sapiens (human)",0.0417557852600929,15,0.126019712271452
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.0508164751111499,115,0.151995706805672
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.0514900702693045,13,0.152647553453248
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.0610465754897505,29,0.178358239520605
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.0612274553578197,21,0.178358239520605
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.0686655722836547,59,0.198301437198486
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.0706128336381333,86,0.202182045032262
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.082226974802832,12,0.232431875282884
"172","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)",0.0825653527124273,88,0.232431875282884
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.0836217680232613,144,0.233444102398271
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0844311695434222,43,0.233755717330962
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.0941003552322553,35,0.258390319695127
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.100676730513447,96,0.274200851398412
"315","hsa05310","Asthma - Homo sapiens (human)",0.103616064342414,12,0.279930496408941
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.10534818268586,40,0.282333129598104
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.114882360746452,76,0.301173178841374
"49","hsa00330","Arginine and proline metabolism - Homo sapiens (human)",0.115044076017618,33,0.301173178841374
"129","hsa04350","TGF-beta signaling pathway - Homo sapiens (human)",0.115075125049838,76,0.301173178841374
"50","hsa00340","Histidine metabolism - Homo sapiens (human)",0.128041284862924,14,0.332510313403718
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.137008575999585,90,0.353060561229699
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.145539620754618,14,0.372181472922114
"12","hsa00040","Pentose and glucuronate interconversions - Homo sapiens (human)",0.15255577112877,13,0.38668161874658
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",0.153518374009836,144,0.38668161874658
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.15620775773323,28,0.390519394333075
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.161320549204417,3,0.400313955433183
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.174219895622241,51,0.42696502009703
"31","hsa00140","Steroid hormone biosynthesis - Homo sapiens (human)",0.174609575382965,37,0.42696502009703
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.18163008029294,50,0.440913600711123
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.205666249031033,5,0.495670456297814
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.213464614928356,102,0.508174310084267
"30","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)",0.213888291707109,11,0.508174310084267
"57","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)",0.2158248239989,3,0.509164197462194
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.219347549883141,77,0.513856148327639
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.223745740586193,71,0.518228221518921
"118","hsa03265","Virion - Lyssavirus - Homo sapiens (human)",0.224490047744108,3,0.518228221518921
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.225854687587351,53,0.518228221518921
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",0.234029100658779,13,0.53333162395028
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.243312263047906,107,0.547738373551844
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.243620948236492,71,0.547738373551844
"72","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)",0.251579219262987,12,0.560512145446835
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.252648758096931,4,0.560512145446835
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.2634755304099,51,0.578849154858367
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",0.264369912517403,60,0.578849154858367
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.276168972210768,41,0.599312959017787
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.277294055664946,89,0.599312959017787
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.286941869111004,20,0.616189270206323
"277","hsa05217","Basal cell carcinoma - Homo sapiens (human)",0.291365256605408,42,0.621702936068865
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.297298071893919,112,0.630347177749766
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.30249792833078,79,0.636308678021461
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.303908622338608,2,0.636308678021461
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",0.311647690189757,85,0.648459479587382
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.313702903234983,17,0.648706620887156
"33","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)",0.315863856323255,44,0.649168048271721
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.346674516970519,32,0.708146116982462
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.351711415015024,58,0.71408075169717
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.358127404852731,183,0.722726991720872
"320","hsa05330","Allograft rejection - Homo sapiens (human)",0.378016558021238,16,0.758296688246196
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.394264134064715,56,0.786181457807617
"170","hsa04530","Tight junction - Homo sapiens (human)",0.398263142950803,113,0.786890790955997
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.399317714813491,15,0.786890790955997
"322","hsa05340","Primary immunodeficiency - Homo sapiens (human)",0.40178555342436,26,0.787123745012636
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.424689383371927,2,0.827156647846485
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.431022204038272,50,0.831472836504514
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.433969609247612,69,0.831472836504514
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.435281046233935,112,0.831472836504514
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.436833490223267,8,0.831472836504514
"115","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)",0.472078253627746,11,0.889632109705735
"32","hsa00561","Glycerolipid metabolism - Homo sapiens (human)",0.472700046351107,33,0.889632109705735
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.47664018536769,1,0.892036101107129
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.486579396528795,24,0.905578321317479
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.491390238981983,79,0.909479171596489
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.494821471831193,57,0.910797764084889
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.509521110876209,14,0.932695980557322
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.512286747529992,15,0.932695980557322
"69","hsa00531","Glycosaminoglycan degradation - Homo sapiens (human)",0.559905257274982,14,1
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.569873091002367,44,1
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.576995747506674,3,1
"230","hsa04977","Vitamin digestion and absorption - Homo sapiens (human)",0.58037762231669,2,1
"65","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)",0.590956902959045,13,1
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.594810884637391,50,1
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.598911793038371,13,1
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.603227643830829,87,1
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.607525124262778,34,1
"88","hsa00232","Caffeine metabolism - Homo sapiens (human)",0.621327128870784,6,1
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.621808130285444,11,1
"304","hsa05133","Pertussis - Homo sapiens (human)",0.623405327576939,51,1
"101","hsa03060","Protein export - Homo sapiens (human)",0.626593149322841,1,1
"108","hsa03030","DNA replication - Homo sapiens (human)",0.635206290358153,7,1
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.640992255519005,113,1
"96","hsa03010","Ribosome - Homo sapiens (human)",0.650628421963044,3,1
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.654295985428659,105,1
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.655221370830857,36,1
"171","hsa04540","Gap junction - Homo sapiens (human)",0.662873451962511,70,1
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.674852643043088,6,1
"53","hsa00380","Tryptophan metabolism - Homo sapiens (human)",0.675337232987803,30,1
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.695908687864488,35,1
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.701503571564113,2,1
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",0.712897929881564,33,1
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.723286999483538,24,1
"39","hsa01040","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)",0.745531512614761,10,1
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.746127223697973,45,1
"318","hsa05320","Autoimmune thyroid disease - Homo sapiens (human)",0.754386991225946,26,1
"34","hsa00565","Ether lipid metabolism - Homo sapiens (human)",0.757430215269723,19,1
"55","hsa00410","beta-Alanine metabolism - Homo sapiens (human)",0.757435645727719,24,1
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",0.766522478977657,140,1
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.776392434219212,9,1
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",0.779570222746575,33,1
"150","hsa04061","Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)",0.787849156335146,78,1
"14","hsa00052","Galactose metabolism - Homo sapiens (human)",0.797378164293329,22,1
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.802477587917854,10,1
"37","hsa00591","Linoleic acid metabolism - Homo sapiens (human)",0.802909693661052,14,1
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.808852317972158,74,1
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",0.809077511327921,47,1
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.810793140447931,20,1
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.8133386783117,25,1
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.813933580321973,37,1
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.814485248161548,4,1
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.816462960805877,6,1
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.828206220402182,3,1
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.841366624325512,99,1
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.844814788579633,109,1
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.855995752982034,169,1
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.85847820178107,7,1
"86","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)",0.862332396905552,4,1
"116","hsa03260","Virion - Human immunodeficiency virus - Homo sapiens (human)",0.87437248735207,3,1
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.874596355036712,75,1
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.874670693637939,5,1
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.880030741619386,59,1
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.882030400968739,4,1
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",0.884457895821674,56,1
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.887139814099664,3,1
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.89754464395815,119,1
"194","hsa04672","Intestinal immune network for IgA production - Homo sapiens (human)",0.904770708422994,24,1
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.905254339149723,50,1
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.912701954087105,107,1
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.912975861045501,6,1
"173","hsa04814","Motor proteins - Homo sapiens (human)",0.926040492169317,66,1
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.931837948582752,39,1
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.932132518292682,70,1
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.936123632089858,26,1
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.939323979286263,49,1
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.941276541013309,98,1
"195","hsa04062","Chemokine signaling pathway - Homo sapiens (human)",0.943130352087145,159,1
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.947263627504185,19,1
"156","hsa04146","Peroxisome - Homo sapiens (human)",0.949328486734828,28,1
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.954518853276384,65,1
"38","hsa00592","alpha-Linolenic acid metabolism - Homo sapiens (human)",0.954522083874451,10,1
"181","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)",0.957169496566146,50,1
"68","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)",0.965093075292817,7,1
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.967098370132671,8,1
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.96726271556261,9,1
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.970875094155428,4,1
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.973214583745007,28,1
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",0.976883898921766,119,1
"64","hsa00515","Mannose type O-glycan biosynthesis - Homo sapiens (human)",0.977779367610409,5,1
"243","hsa04730","Long-term depression - Homo sapiens (human)",0.979690414114011,50,1
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.980232687823517,30,1
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",0.981388026240779,34,1
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.981873688421488,29,1
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.983377367107298,68,1
"36","hsa00590","Arachidonic acid metabolism - Homo sapiens (human)",0.983697077094602,33,1
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.98389579810821,13,1
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.984076513140586,95,1
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.984794313919659,9,1
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",0.985147483946412,25,1
"62","hsa00513","Various types of N-glycan biosynthesis - Homo sapiens (human)",0.986208492775287,22,1
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.987098211926312,22,1
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.98722232157024,26,1
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.987456169952267,69,1
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",0.987831765547467,101,1
