"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.00411289934329124,90,0.0161168264963854
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.00499386879533194,107,0.0193440664830674
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.00507866603470632,302,0.019448982428364
"273","hsa05214","Glioma - Homo sapiens (human)",0.00540272487689908,75,0.0202332605002193
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.00550649093452892,109,0.0202332605002193
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.00550668428230161,90,0.0202332605002193
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.00552362007721122,90,0.0202332605002193
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.00560789418003242,181,0.0203099891609484
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.00566510083421114,24,0.0203099891609484
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.00635647910078214,64,0.0225487732311956
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",0.00674754356057796,55,0.0236866893741122
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.00697222330465836,137,0.0242230850893801
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.00731288236290935,134,0.025147360778576
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.00839764292810971,107,0.0285859158259896
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.00861449964448909,76,0.028746694121746
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.00861547806022655,98,0.028746694121746
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.00892989216335541,159,0.0295036633240272
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0091492851407832,86,0.0299350397324654
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.00927935067808335,41,0.0300686651780201
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.0101456836478954,67,0.0325628132318165
"291","hsa05164","Influenza A - Homo sapiens (human)",0.0107482376731966,127,0.0341712839232761
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.0120026836811027,137,0.0378028448647815
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.0147896386461974,29,0.0461491502200789
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.0152132109489589,338,0.0469250578198118
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.0153167844515706,52,0.0469250578198118
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.0162086425792842,131,0.0490744977242451
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",0.0163096253564257,99,0.0490744977242451
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.0193178088244591,113,0.0570896299300368
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.0193215900989163,209,0.0570896299300368
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.0194816244568375,57,0.0570896299300368
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.0200439791254994,168,0.0582312152180455
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0209578025001388,30,0.0603656362610837
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.021202008773368,94,0.0605514996324155
"292","hsa05162","Measles - Homo sapiens (human)",0.0274388871604264,129,0.077705083807258
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.0283273442981566,179,0.079552625237323
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.0301430933837757,181,0.083952251820929
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.0316612964400991,84,0.0874578434451918
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.0322389257462157,69,0.0883294144428836
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.0336960485687996,111,0.0915771642555281
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.0368974512313488,58,0.0994755285197163
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0386604037572702,97,0.10270815660811
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.0387060412143324,105,0.10270815660811
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0402862353850321,4,0.106066104099655
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",0.0406188956347337,69,0.106112928906242
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.0428670781296373,81,0.111124656382214
"181","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)",0.0450402187821246,70,0.115866822363175
"170","hsa04530","Tight junction - Homo sapiens (human)",0.0510402098816333,163,0.129969013439014
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.0512934088646555,176,0.129969013439014
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.0539469850752874,161,0.135672641569939
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.0544128023536486,32,0.135830476986515
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.058722027313104,16,0.144938135062131
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.0589214376958812,61,0.144938135062131
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.0595586119112949,130,0.145443856623959
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.0615104986958352,31,0.149129770219399
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.062535233853551,29,0.150531241490334
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.0633226902128031,76,0.151345720579536
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.0653709613369261,97,0.154211742128499
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.065437030042657,102,0.154211742128499
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.0662334305001668,6,0.155004625545529
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.0770327167193314,41,0.179034658858032
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.0783840064911873,6,0.180927467037877
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.0791597643811049,10,0.181475106098179
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.0886037640573743,31,0.201753165454967
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.096744208353753,209,0.218810726276609
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.101493774862718,17,0.22802268085824
"96","hsa03010","Ribosome - Homo sapiens (human)",0.105245912953447,4,0.234886573942461
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.113025437680366,32,0.250589292751863
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.115259543710097,3,0.253448198753634
"187","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)",0.116341276900891,74,0.253448198753634
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.116893091849426,40,0.253448198753634
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.118035522804684,36,0.253448198753634
"101","hsa03060","Protein export - Homo sapiens (human)",0.118075273603325,1,0.253448198753634
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.121180453937892,123,0.256926885675854
"313","hsa05142","Chagas disease - Homo sapiens (human)",0.121220696802554,100,0.256926885675854
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.122353153821066,66,0.257706330235619
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.124072157924359,7,0.25898805603878
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.124498709431105,5,0.25898805603878
"319","hsa05321","Inflammatory bowel disease - Homo sapiens (human)",0.129736820100354,45,0.267417381861261
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.130137835683225,97,0.267417381861261
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",0.132252222314095,54,0.267505901667842
"243","hsa04730","Long-term depression - Homo sapiens (human)",0.132683425849878,56,0.267505901667842
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.13287587300199,12,0.267505901667842
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.13335605780474,53,0.267505901667842
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.138005766579172,16,0.273835495690606
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.138136600200009,1,0.273835495690606
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.139277944590858,136,0.274483434661515
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",0.142086507666177,51,0.27839042490408
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.143628181198297,6,0.27978437609148
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.145036548190236,3,0.280774487183889
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.146605031690879,135,0.280774487183889
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.146635933959539,48,0.280774487183889
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.152959146666743,28,0.29122730184572
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.156660257756271,78,0.296598353167772
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.158718090786612,67,0.298499160058173
"278","hsa05218","Melanoma - Homo sapiens (human)",0.159435753146799,72,0.298499160058173
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.16341928504094,16,0.304266845628712
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.166194563627704,103,0.307733889794155
"293","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",0.168337418432916,127,0.309998415365533
"55","hsa00410","beta-Alanine metabolism - Homo sapiens (human)",0.171506392477798,31,0.314117686222923
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.175869135494794,66,0.320367019793219
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.178547168591747,80,0.3234967516958
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.18798113610538,95,0.33876814367654
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.197724516643631,8,0.354431713345232
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.221587619963243,9,0.395105967870968
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.236951671872932,45,0.420277439058832
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.24330380891361,21,0.429284730910402
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.253388986537397,5,0.444750460745326
"320","hsa05330","Allograft rejection - Homo sapiens (human)",0.272462848521217,16,0.475751191459328
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.278011881721508,70,0.482938165670866
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",0.282573097423698,95,0.488344276060442
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.292730931834358,40,0.503317979735605
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.297010045100574,33,0.508083173598444
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.312839603725236,53,0.532459325532346
"258","hsa05200","Pathways in cancer - Homo sapiens (human)",0.317270473460123,516,0.537287183698802
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.330083779504829,93,0.556191168465636
"155","hsa04142","Lysosome - Homo sapiens (human)",0.332908704106467,63,0.557880102806111
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.334396975569242,35,0.557880102806111
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.336679688880921,85,0.558921453955027
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",0.349893486486543,33,0.578010318362573
"204","hsa04913","Ovarian steroidogenesis - Homo sapiens (human)",0.368448305698746,44,0.605693068392572
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.387219316681943,5,0.633460726804926
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.395226463338233,151,0.640430783494431
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.395280720969857,7,0.640430783494431
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.409649260828453,119,0.658036050325768
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.410052138185196,149,0.658036050325768
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.421344776035418,70,0.672953504852777
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",0.432055938009163,58,0.686805901457962
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.446193772978927,41,0.705949772271824
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.451095989014196,11,0.709884323446967
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.45377527047444,4,0.709884323446967
"129","hsa04350","TGF-beta signaling pathway - Homo sapiens (human)",0.455000041141082,91,0.709884323446967
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.459757109501688,71,0.714000672359765
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.469272696391253,34,0.721742777988343
"188","hsa04659","Th17 cell differentiation - Homo sapiens (human)",0.470959160988046,87,0.721742777988343
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.471167392158562,65,0.721742777988343
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.4781200687829,132,0.729079018913292
"108","hsa03030","DNA replication - Homo sapiens (human)",0.480605462030449,7,0.729567750920097
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.484432300678133,214,0.732079306405967
"222","hsa04970","Salivary secretion - Homo sapiens (human)",0.489409700610143,63,0.734258994520411
"51","hsa00350","Tyrosine metabolism - Homo sapiens (human)",0.490232266371194,36,0.734258994520411
"315","hsa05310","Asthma - Homo sapiens (human)",0.497211187764416,12,0.73841098871407
"207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)",0.497386630380101,67,0.73841098871407
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.505257419036995,107,0.746805921997663
"15","hsa00053","Ascorbate and aldarate metabolism - Homo sapiens (human)",0.528415746025042,23,0.777624918822879
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.546269983388923,24,0.800404280008987
"271","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)",0.553934068882064,143,0.808120264992448
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.558268965407164,36,0.809541301789483
"14","hsa00052","Galactose metabolism - Homo sapiens (human)",0.559712532097773,31,0.809541301789483
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.569419752012872,68,0.820061779608282
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.574068697889086,27,0.823238941228179
"91","hsa00982","Drug metabolism - cytochrome P450 - Homo sapiens (human)",0.581532806713052,61,0.830409135009739
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",0.585245096979347,77,0.832183956464304
"332","hsa05032","Morphine addiction - Homo sapiens (human)",0.59087055951315,63,0.836652851075343
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",0.595538581317085,82,0.839734317589362
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",0.599664456719194,20,0.842028841309868
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.606274114666256,5,0.847777496442026
"38","hsa00592","alpha-Linolenic acid metabolism - Homo sapiens (human)",0.629215679815625,22,0.875515146709643
"215","hsa04924","Renin secretion - Homo sapiens (human)",0.632788361834048,58,0.875515146709643
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.633904141831314,16,0.875515146709643
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.652729971126393,24,0.896143615738401
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.654158247690346,4,0.896143615738401
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.660008245155183,18,0.900497079422254
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.666611222053824,30,0.905838636419914
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.670195157381857,47,0.907051277259783
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.673633838174997,5,0.908058413859896
"249","hsa04742","Taste transduction - Homo sapiens (human)",0.678994180816548,31,0.911637605319429
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.68406940932618,117,0.912882236203971
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.691575019472044,10,0.912882236203971
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.692643683678547,63,0.912882236203971
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.693069371234932,29,0.912882236203971
"230","hsa04977","Vitamin digestion and absorption - Homo sapiens (human)",0.693465437591147,5,0.912882236203971
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.71162805576763,26,0.933146516706969
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.72679348639439,17,0.94933877873996
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.754318621605671,97,0.981487936220506
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.7639703612575,120,0.990223122091452
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.779596625481335,21,0.999999999999992
"118","hsa03265","Virion - Lyssavirus - Homo sapiens (human)",0.781352574283188,3,0.999999999999992
"12","hsa00040","Pentose and glucuronate interconversions - Homo sapiens (human)",0.788637409612246,26,0.999999999999992
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.790028729267717,38,0.999999999999992
"262","hsa05204","Chemical carcinogenesis - DNA adducts - Homo sapiens (human)",0.804460999963538,54,0.999999999999992
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.808398119262709,42,0.999999999999992
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.810211476172707,88,0.999999999999992
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.821184493255431,55,0.999999999999992
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.821276433253846,1,0.999999999999992
"322","hsa05340","Primary immunodeficiency - Homo sapiens (human)",0.822018143752479,26,0.999999999999992
